ID	significant	snp_num	label	TF	ratio
ERX2868821	non_significant	1	within	CTCF	0.25
ERX2869656	significant	3	within	CTCF	0.75
ERX2869656	non_significant	1	within	CTCF	0.25
ERX2869656	significant	3	within	CTCF	0.75
ERX2869656	non_significant	1	within	CTCF	0.25
SRX031246	significant	3	within	CTCF	1
SRX031246	significant	3	within	CTCF	1
SRX038524	significant	2	within	CTCF	1
SRX038524	significant	2	within	CTCF	1
SRX038665	significant	3	within	CTCF	1
SRX038665	significant	3	within	CTCF	1
SRX067396	significant	2	within	CTCF	1
SRX067396	significant	2	within	CTCF	1
SRX067423	significant	2	within	CTCF	1
SRX067423	significant	2	within	CTCF	1
SRX067475	significant	1	within	CTCF	1
SRX067475	significant	1	within	CTCF	1
SRX067495	significant	3	within	CTCF	1
SRX067495	significant	3	within	CTCF	1
SRX067503	significant	3	within	CTCF	1
SRX067503	significant	3	within	CTCF	1
SRX067513	significant	3	within	CTCF	1
SRX067513	significant	3	within	CTCF	1
SRX067516	significant	3	within	CTCF	1
SRX067516	significant	3	within	CTCF	1
SRX067534	significant	3	within	CTCF	0.75
SRX067534	non_significant	1	within	CTCF	0.25
SRX067534	significant	3	within	CTCF	0.75
SRX067534	non_significant	1	within	CTCF	0.25
SRX067536	significant	3	within	CTCF	1
SRX067536	significant	3	within	CTCF	1
SRX080336	significant	3	within	CTCF	1
SRX080336	significant	3	within	CTCF	1
SRX080338	significant	3	within	CTCF	1
SRX080338	significant	3	within	CTCF	1
SRX080341	significant	3	within	CTCF	1
SRX080341	significant	3	within	CTCF	1
SRX080344	significant	3	within	CTCF	1
SRX080344	significant	3	within	CTCF	1
SRX080352	significant	1	within	CTCF	1
SRX080352	significant	1	within	CTCF	1
SRX080359	significant	2	within	CTCF	1
SRX080359	significant	2	within	CTCF	1
SRX080362	significant	2	within	CTCF	1
SRX080362	significant	2	within	CTCF	1
SRX080369	significant	2	within	CTCF	1
SRX080369	significant	2	within	CTCF	1
SRX080373	significant	1	within	CTCF	1
SRX080373	significant	1	within	CTCF	1
SRX080375	significant	3	within	CTCF	1
SRX080375	significant	3	within	CTCF	1
SRX080377	significant	2	within	CTCF	1
SRX080377	significant	2	within	CTCF	1
SRX080380	significant	2	within	CTCF	1
SRX080380	significant	2	within	CTCF	1
SRX080386	significant	3	within	CTCF	1
SRX080386	significant	3	within	CTCF	1
SRX080391	significant	3	within	CTCF	1
SRX080391	significant	3	within	CTCF	1
SRX080395	significant	3	within	CTCF	1
SRX080395	significant	3	within	CTCF	1
SRX080408	significant	3	within	CTCF	1
SRX080408	significant	3	within	CTCF	1
SRX080413	significant	3	within	CTCF	1
SRX080413	significant	3	within	CTCF	1
SRX080414	significant	3	within	CTCF	1
SRX080414	significant	3	within	CTCF	1
SRX080416	significant	2	within	CTCF	1
SRX080416	significant	2	within	CTCF	1
SRX080422	significant	3	within	CTCF	1
SRX080422	significant	3	within	CTCF	1
SRX080432	significant	3	within	CTCF	1
SRX080432	significant	3	within	CTCF	1
SRX092416	significant	1	within	CTCF	1
SRX092416	significant	1	within	CTCF	1
SRX099876	significant	2	within	CTCF	1
SRX099876	significant	2	within	CTCF	1
SRX100378	significant	2	within	CTCF	1
SRX100378	significant	2	within	CTCF	1
SRX100393	significant	1	within	CTCF	1
SRX100393	significant	1	within	CTCF	1
SRX100464	significant	2	within	CTCF	1
SRX100464	significant	2	within	CTCF	1
SRX100498	significant	3	within	CTCF	1
SRX100498	significant	3	within	CTCF	1
SRX100501	significant	3	within	CTCF	1
SRX100501	significant	3	within	CTCF	1
SRX100531	significant	2	within	CTCF	1
SRX100531	significant	2	within	CTCF	1
SRX1026678	significant	5	within	CTCF	1
SRX1026678	significant	5	within	CTCF	1
SRX1026679	significant	6	within	CTCF	1
SRX1026679	significant	6	within	CTCF	1
SRX1026681	significant	5	within	CTCF	0.8333333333333334
SRX1026681	non_significant	1	within	CTCF	0.16666666666666666
SRX1026681	significant	5	within	CTCF	0.8333333333333334
SRX1026681	non_significant	1	within	CTCF	0.16666666666666666
SRX102980	significant	3	within	CTCF	1
SRX102980	significant	3	within	CTCF	1
SRX103011	significant	4	within	CTCF	1
SRX103011	significant	4	within	CTCF	1
SRX1030324	significant	3	within	CTCF	1
SRX1030324	significant	3	within	CTCF	1
SRX1053364	significant	1	within	CTCF	1
SRX1053364	significant	1	within	CTCF	1
SRX1053365	significant	1	within	CTCF	1
SRX1053365	significant	1	within	CTCF	1
SRX1091821	significant	4	within	CTCF	0.6666666666666666
SRX1091821	non_significant	2	within	CTCF	0.3333333333333333
SRX1091821	significant	4	within	CTCF	0.6666666666666666
SRX1091821	non_significant	2	within	CTCF	0.3333333333333333
SRX111773	significant	2	within	CTCF	1
SRX111773	significant	2	within	CTCF	1
SRX111774	significant	2	within	CTCF	1
SRX111774	significant	2	within	CTCF	1
SRX111775	significant	2	within	CTCF	1
SRX111775	significant	2	within	CTCF	1
SRX111776	significant	1	within	CTCF	1
SRX111776	significant	1	within	CTCF	1
SRX111777	significant	2	within	CTCF	1
SRX111777	significant	2	within	CTCF	1
SRX111778	significant	2	within	CTCF	1
SRX111778	significant	2	within	CTCF	1
SRX1353402	significant	2	within	CTCF	1
SRX1353402	significant	2	within	CTCF	1
SRX150484	significant	2	within	CTCF	1
SRX150484	significant	2	within	CTCF	1
SRX150487	significant	3	within	CTCF	1
SRX150487	significant	3	within	CTCF	1
SRX150690	significant	4	within	CTCF	1
SRX150690	significant	4	within	CTCF	1
SRX1529431	significant	1	within	CTCF	1
SRX1529431	significant	1	within	CTCF	1
SRX154498	significant	1	within	CTCF	1
SRX154498	significant	1	within	CTCF	1
SRX154499	significant	2	within	CTCF	1
SRX154499	significant	2	within	CTCF	1
SRX1744956	significant	2	within	CTCF	1
SRX1744956	significant	2	within	CTCF	1
SRX1744957	significant	2	within	CTCF	1
SRX1744957	significant	2	within	CTCF	1
SRX1744958	significant	2	within	CTCF	1
SRX1744958	significant	2	within	CTCF	1
SRX1744959	significant	2	within	CTCF	1
SRX1744959	significant	2	within	CTCF	1
SRX1744960	significant	2	within	CTCF	1
SRX1744960	significant	2	within	CTCF	1
SRX1744961	significant	2	within	CTCF	1
SRX1744961	significant	2	within	CTCF	1
SRX1801655	significant	6	within	CTCF	1
SRX1801655	significant	6	within	CTCF	1
SRX186638	significant	3	within	CTCF	1
SRX186638	significant	3	within	CTCF	1
SRX186704	significant	3	within	CTCF	0.75
SRX186704	non_significant	1	within	CTCF	0.25
SRX186704	significant	3	within	CTCF	0.75
SRX186704	non_significant	1	within	CTCF	0.25
SRX186778	significant	5	within	CTCF	1
SRX186778	significant	5	within	CTCF	1
SRX188947	significant	4	within	CTCF	1
SRX188947	significant	4	within	CTCF	1
SRX188950	significant	1	within	CTCF	1
SRX188950	significant	1	within	CTCF	1
SRX188951	significant	3	within	CTCF	1
SRX188951	significant	3	within	CTCF	1
SRX188962	significant	3	within	CTCF	1
SRX188962	significant	3	within	CTCF	1
SRX188964	significant	3	within	CTCF	1
SRX188964	significant	3	within	CTCF	1
SRX188968	significant	4	within	CTCF	1
SRX188968	significant	4	within	CTCF	1
SRX188970	significant	3	within	CTCF	1
SRX188970	significant	3	within	CTCF	1
SRX190190	significant	3	within	CTCF	1
SRX190190	significant	3	within	CTCF	1
SRX190230	significant	1	within	CTCF	1
SRX190230	significant	1	within	CTCF	1
SRX190276	significant	3	within	CTCF	1
SRX190276	significant	3	within	CTCF	1
SRX1950174	significant	1	within	CTCF	1
SRX1950174	significant	1	within	CTCF	1
SRX1950175	significant	1	within	CTCF	1
SRX1950175	significant	1	within	CTCF	1
SRX1950176	significant	2	within	CTCF	1
SRX1950176	significant	2	within	CTCF	1
SRX1950177	significant	2	within	CTCF	1
SRX1950177	significant	2	within	CTCF	1
SRX1967777	significant	2	within	CTCF	1
SRX1967777	significant	2	within	CTCF	1
SRX1967778	significant	2	within	CTCF	1
SRX1967778	significant	2	within	CTCF	1
SRX199857	significant	2	within	CTCF	1
SRX199857	significant	2	within	CTCF	1
SRX199858	significant	2	within	CTCF	1
SRX199858	significant	2	within	CTCF	1
SRX199859	significant	2	within	CTCF	1
SRX199859	significant	2	within	CTCF	1
SRX199861	significant	1	within	CTCF	1
SRX199861	significant	1	within	CTCF	1
SRX199862	significant	1	within	CTCF	1
SRX199862	significant	1	within	CTCF	1
SRX199863	significant	2	within	CTCF	1
SRX199863	significant	2	within	CTCF	1
SRX199864	significant	1	within	CTCF	1
SRX199864	significant	1	within	CTCF	1
SRX199865	significant	1	within	CTCF	1
SRX199865	significant	1	within	CTCF	1
SRX199867	significant	3	within	CTCF	1
SRX199867	significant	3	within	CTCF	1
SRX199878	significant	3	within	CTCF	1
SRX199878	significant	3	within	CTCF	1
SRX199879	significant	2	within	CTCF	1
SRX199879	significant	2	within	CTCF	1
SRX199880	significant	2	within	CTCF	1
SRX199880	significant	2	within	CTCF	1
SRX199881	significant	3	within	CTCF	1
SRX199881	significant	3	within	CTCF	1
SRX199885	significant	2	within	CTCF	1
SRX199885	significant	2	within	CTCF	1
SRX199886	significant	2	within	CTCF	1
SRX199886	significant	2	within	CTCF	1
SRX199890	significant	2	within	CTCF	1
SRX199890	significant	2	within	CTCF	1
SRX199891	significant	2	within	CTCF	1
SRX199891	significant	2	within	CTCF	1
SRX199893	significant	3	within	CTCF	1
SRX199893	significant	3	within	CTCF	1
SRX199894	significant	3	within	CTCF	1
SRX199894	significant	3	within	CTCF	1
SRX199895	significant	3	within	CTCF	1
SRX199895	significant	3	within	CTCF	1
SRX199896	significant	2	within	CTCF	1
SRX199896	significant	2	within	CTCF	1
SRX199897	significant	2	within	CTCF	1
SRX199897	significant	2	within	CTCF	1
SRX199899	significant	2	within	CTCF	1
SRX199899	significant	2	within	CTCF	1
SRX199903	significant	3	within	CTCF	1
SRX199903	significant	3	within	CTCF	1
SRX199904	significant	2	within	CTCF	1
SRX199904	significant	2	within	CTCF	1
SRX199905	significant	3	within	CTCF	1
SRX199905	significant	3	within	CTCF	1
SRX2166893	significant	2	within	CTCF	1
SRX2166893	significant	2	within	CTCF	1
SRX2570608	significant	1	within	CTCF	1
SRX2570608	significant	1	within	CTCF	1
SRX2570609	significant	3	within	CTCF	1
SRX2570609	significant	3	within	CTCF	1
SRX2570610	significant	1	within	CTCF	1
SRX2570610	significant	1	within	CTCF	1
SRX2570611	significant	2	within	CTCF	1
SRX2570611	significant	2	within	CTCF	1
SRX265428	significant	5	within	CTCF	1
SRX265428	significant	5	within	CTCF	1
SRX2655460	significant	3	within	CTCF	0.75
SRX2655460	non_significant	1	within	CTCF	0.25
SRX2655460	significant	3	within	CTCF	0.75
SRX2655460	non_significant	1	within	CTCF	0.25
SRX2655461	significant	4	within	CTCF	1
SRX2655461	significant	4	within	CTCF	1
SRX3056626	significant	3	within	CTCF	1
SRX3056626	significant	3	within	CTCF	1
SRX3056629	significant	3	within	CTCF	1
SRX3056629	significant	3	within	CTCF	1
SRX3437418	significant	3	within	CTCF	1
SRX3437418	significant	3	within	CTCF	1
SRX3437420	significant	3	within	CTCF	1
SRX3437420	significant	3	within	CTCF	1
SRX3437421	significant	3	within	CTCF	1
SRX3437421	significant	3	within	CTCF	1
SRX3437422	significant	3	within	CTCF	1
SRX3437422	significant	3	within	CTCF	1
SRX3482873	significant	1	within	CTCF	1
SRX3482873	significant	1	within	CTCF	1
SRX356455	significant	5	within	CTCF	1
SRX356455	significant	5	within	CTCF	1
SRX356456	significant	8	within	CTCF	1
SRX356456	significant	8	within	CTCF	1
SRX356502	significant	8	within	CTCF	0.8888888888888888
SRX356502	non_significant	1	within	CTCF	0.1111111111111111
SRX356502	significant	8	within	CTCF	0.8888888888888888
SRX356502	non_significant	1	within	CTCF	0.1111111111111111
SRX356524	significant	6	within	CTCF	0.75
SRX356524	non_significant	2	within	CTCF	0.25
SRX356524	significant	6	within	CTCF	0.75
SRX356524	non_significant	2	within	CTCF	0.25
SRX356562	significant	1	within	CTCF	1
SRX356562	significant	1	within	CTCF	1
SRX356579	significant	1	within	CTCF	0.5
SRX356579	non_significant	1	within	CTCF	0.5
SRX356579	significant	1	within	CTCF	0.5
SRX356579	non_significant	1	within	CTCF	0.5
SRX356595	significant	3	within	CTCF	0.75
SRX356595	non_significant	1	within	CTCF	0.25
SRX356595	significant	3	within	CTCF	0.75
SRX356595	non_significant	1	within	CTCF	0.25
SRX356596	significant	3	within	CTCF	1
SRX356596	significant	3	within	CTCF	1
SRX356612	significant	2	within	CTCF	0.6666666666666666
SRX356612	non_significant	1	within	CTCF	0.3333333333333333
SRX356612	significant	2	within	CTCF	0.6666666666666666
SRX356612	non_significant	1	within	CTCF	0.3333333333333333
SRX356613	significant	2	within	CTCF	0.6666666666666666
SRX356613	non_significant	1	within	CTCF	0.3333333333333333
SRX356613	significant	2	within	CTCF	0.6666666666666666
SRX356613	non_significant	1	within	CTCF	0.3333333333333333
SRX356630	significant	2	within	CTCF	0.6666666666666666
SRX356630	non_significant	1	within	CTCF	0.3333333333333333
SRX356630	significant	2	within	CTCF	0.6666666666666666
SRX356630	non_significant	1	within	CTCF	0.3333333333333333
SRX356646	significant	6	within	CTCF	0.75
SRX356646	non_significant	2	within	CTCF	0.25
SRX356646	significant	6	within	CTCF	0.75
SRX356646	non_significant	2	within	CTCF	0.25
SRX356647	significant	6	within	CTCF	1
SRX356647	significant	6	within	CTCF	1
SRX356667	significant	6	within	CTCF	1
SRX356667	significant	6	within	CTCF	1
SRX356668	significant	6	within	CTCF	1
SRX356668	significant	6	within	CTCF	1
SRX356690	significant	5	within	CTCF	0.8333333333333334
SRX356690	non_significant	1	within	CTCF	0.16666666666666666
SRX356690	significant	5	within	CTCF	0.8333333333333334
SRX356690	non_significant	1	within	CTCF	0.16666666666666666
SRX356730	significant	4	within	CTCF	0.8
SRX356730	non_significant	1	within	CTCF	0.2
SRX356730	significant	4	within	CTCF	0.8
SRX356730	non_significant	1	within	CTCF	0.2
SRX356731	significant	6	within	CTCF	0.8571428571428571
SRX356731	non_significant	1	within	CTCF	0.14285714285714285
SRX356731	significant	6	within	CTCF	0.8571428571428571
SRX356731	non_significant	1	within	CTCF	0.14285714285714285
SRX356732	significant	5	within	CTCF	0.8333333333333334
SRX356732	non_significant	1	within	CTCF	0.16666666666666666
SRX356732	significant	5	within	CTCF	0.8333333333333334
SRX356732	non_significant	1	within	CTCF	0.16666666666666666
SRX356748	significant	5	within	CTCF	0.8333333333333334
SRX356748	non_significant	1	within	CTCF	0.16666666666666666
SRX356748	significant	5	within	CTCF	0.8333333333333334
SRX356748	non_significant	1	within	CTCF	0.16666666666666666
SRX356749	significant	7	within	CTCF	0.875
SRX356749	non_significant	1	within	CTCF	0.125
SRX356749	significant	7	within	CTCF	0.875
SRX356749	non_significant	1	within	CTCF	0.125
SRX356750	significant	5	within	CTCF	0.8333333333333334
SRX356750	non_significant	1	within	CTCF	0.16666666666666666
SRX356750	significant	5	within	CTCF	0.8333333333333334
SRX356750	non_significant	1	within	CTCF	0.16666666666666666
SRX356766	significant	4	within	CTCF	0.8
SRX356766	non_significant	1	within	CTCF	0.2
SRX356766	significant	4	within	CTCF	0.8
SRX356766	non_significant	1	within	CTCF	0.2
SRX356767	significant	4	within	CTCF	0.8
SRX356767	non_significant	1	within	CTCF	0.2
SRX356767	significant	4	within	CTCF	0.8
SRX356767	non_significant	1	within	CTCF	0.2
SRX356768	significant	5	within	CTCF	0.8333333333333334
SRX356768	non_significant	1	within	CTCF	0.16666666666666666
SRX356768	significant	5	within	CTCF	0.8333333333333334
SRX356768	non_significant	1	within	CTCF	0.16666666666666666
SRX356784	significant	5	within	CTCF	1
SRX356784	significant	5	within	CTCF	1
SRX356785	significant	4	within	CTCF	0.8
SRX356785	non_significant	1	within	CTCF	0.2
SRX356785	significant	4	within	CTCF	0.8
SRX356785	non_significant	1	within	CTCF	0.2
SRX356786	significant	5	within	CTCF	0.8333333333333334
SRX356786	non_significant	1	within	CTCF	0.16666666666666666
SRX356786	significant	5	within	CTCF	0.8333333333333334
SRX356786	non_significant	1	within	CTCF	0.16666666666666666
SRX3583188	significant	5	within	CTCF	1
SRX3583188	significant	5	within	CTCF	1
SRX3800709	significant	3	within	CTCF	1
SRX3800709	significant	3	within	CTCF	1
SRX3800710	significant	2	within	CTCF	1
SRX3800710	significant	2	within	CTCF	1
SRX3927292	significant	4	within	CTCF	1
SRX3927292	significant	4	within	CTCF	1
SRX395616	significant	3	within	CTCF	1
SRX395616	significant	3	within	CTCF	1
SRX395617	significant	3	within	CTCF	1
SRX395617	significant	3	within	CTCF	1
SRX4001757	significant	1	within	CTCF	1
SRX4001757	significant	1	within	CTCF	1
SRX4001833	significant	2	within	CTCF	1
SRX4001833	significant	2	within	CTCF	1
SRX4155650	significant	2	within	CTCF	1
SRX4155650	significant	2	within	CTCF	1
SRX4221464	significant	1	within	CTCF	0.5
SRX4221464	non_significant	1	within	CTCF	0.5
SRX4221464	significant	1	within	CTCF	0.5
SRX4221464	non_significant	1	within	CTCF	0.5
SRX4284004	significant	3	within	CTCF	1
SRX4284004	significant	3	within	CTCF	1
SRX4284007	significant	4	within	CTCF	1
SRX4284007	significant	4	within	CTCF	1
SRX4284008	significant	3	within	CTCF	0.75
SRX4284008	non_significant	1	within	CTCF	0.25
SRX4284008	significant	3	within	CTCF	0.75
SRX4284008	non_significant	1	within	CTCF	0.25
SRX4284011	significant	3	within	CTCF	1
SRX4284011	significant	3	within	CTCF	1
SRX4288473	non_significant	1	within	CTCF	1
SRX4288473	non_significant	1	within	CTCF	1
SRX4288474	non_significant	1	within	CTCF	1
SRX4288474	non_significant	1	within	CTCF	1
SRX4288475	non_significant	1	within	CTCF	1
SRX4288475	non_significant	1	within	CTCF	1
SRX4484978	significant	3	within	CTCF	1
SRX4484978	significant	3	within	CTCF	1
SRX4521396	significant	1	within	CTCF	1
SRX4521396	significant	1	within	CTCF	1
SRX4521398	significant	1	within	CTCF	1
SRX4521398	significant	1	within	CTCF	1
SRX4714474	significant	1	within	CTCF	1
SRX4714474	significant	1	within	CTCF	1
SRX4714479	significant	3	within	CTCF	1
SRX4714479	significant	3	within	CTCF	1
SRX476480	significant	1	within	CTCF	1
SRX476480	significant	1	within	CTCF	1
SRX4890467	significant	2	within	CTCF	1
SRX4890467	significant	2	within	CTCF	1
SRX5001394	significant	4	within	CTCF	0.8
SRX5001394	non_significant	1	within	CTCF	0.2
SRX5001394	significant	4	within	CTCF	0.8
SRX5001394	non_significant	1	within	CTCF	0.2
SRX5001396	significant	4	within	CTCF	0.8
SRX5001396	non_significant	1	within	CTCF	0.2
SRX5001396	significant	4	within	CTCF	0.8
SRX5001396	non_significant	1	within	CTCF	0.2
SRX5333219	significant	3	within	CTCF	1
SRX5333219	significant	3	within	CTCF	1
SRX5391686	significant	1	within	CTCF	1
SRX5391686	significant	1	within	CTCF	1
SRX5522009	significant	1	within	CTCF	1
SRX5522009	significant	1	within	CTCF	1
SRX092414	significant	106	without	CTCF	0.5435897435897435
SRX092414	non_significant	89	without	CTCF	0.4564102564102564
SRX1053373	significant	97	without	CTCF	0.49743589743589745
SRX1053373	non_significant	98	without	CTCF	0.5025641025641026
SRX1053374	significant	101	without	CTCF	0.517948717948718
SRX1053374	non_significant	94	without	CTCF	0.48205128205128206
SRX1063405	significant	145	without	CTCF	0.7435897435897436
SRX1063405	non_significant	50	without	CTCF	0.2564102564102564
SRX1353403	significant	84	without	CTCF	0.4307692307692308
SRX1353403	non_significant	111	without	CTCF	0.5692307692307692
SRX189083	significant	106	without	CTCF	0.5435897435897435
SRX189083	non_significant	89	without	CTCF	0.4564102564102564
SRX2166894	significant	68	without	CTCF	0.3487179487179487
SRX2166894	non_significant	127	without	CTCF	0.6512820512820513
SRX2166895	significant	87	without	CTCF	0.4461538461538462
SRX2166895	non_significant	108	without	CTCF	0.5538461538461539
SRX3288560	significant	139	without	CTCF	0.7128205128205128
SRX3288560	non_significant	56	without	CTCF	0.28717948717948716
SRX3288561	significant	115	without	CTCF	0.5897435897435898
SRX3288561	non_significant	80	without	CTCF	0.41025641025641024
SRX4001760	significant	87	without	CTCF	0.4461538461538462
SRX4001760	non_significant	108	without	CTCF	0.5538461538461539
SRX4155662	significant	65	without	CTCF	0.3333333333333333
SRX4155662	non_significant	130	without	CTCF	0.6666666666666666
SRX4155663	significant	63	without	CTCF	0.3230769230769231
SRX4155663	non_significant	132	without	CTCF	0.676923076923077
SRX4221460	significant	83	without	CTCF	0.42564102564102563
SRX4221460	non_significant	112	without	CTCF	0.5743589743589743
SRX4288476	significant	165	without	CTCF	0.8461538461538461
SRX4288476	non_significant	30	without	CTCF	0.15384615384615385
SRX5001397	significant	73	without	CTCF	0.37435897435897436
SRX5001397	non_significant	122	without	CTCF	0.6256410256410256
SRX5126613	significant	142	without	CTCF	0.7282051282051282
SRX5126613	non_significant	53	without	CTCF	0.2717948717948718
SRX1067066	significant	2	within	AR	1
SRX1067066	significant	2	within	AR	1
SRX1067067	significant	2	within	AR	1
SRX1067067	significant	2	within	AR	1
SRX1067071	significant	6	within	AR	0.8571428571428571
SRX1067071	non_significant	1	within	AR	0.14285714285714285
SRX1067071	significant	6	within	AR	0.8571428571428571
SRX1067071	non_significant	1	within	AR	0.14285714285714285
SRX1070161	significant	1	within	AR	1
SRX1070161	significant	1	within	AR	1
SRX1339018	non_significant	1	within	AR	1
SRX1339018	non_significant	1	within	AR	1
SRX1950172	significant	1	within	AR	1
SRX1950172	significant	1	within	AR	1
SRX306506	significant	1	within	AR	0.5
SRX306506	non_significant	1	within	AR	0.5
SRX306506	significant	1	within	AR	0.5
SRX306506	non_significant	1	within	AR	0.5
SRX433202	significant	2	within	AR	1
SRX433202	significant	2	within	AR	1
SRX497604	significant	1	within	AR	1
SRX497604	significant	1	within	AR	1
ERX2049942	significant	127	without	AR	0.6512820512820513
ERX2049942	non_significant	68	without	AR	0.3487179487179487
SRX059703	significant	178	without	AR	0.9128205128205128
SRX059703	non_significant	17	without	AR	0.08717948717948718
SRX059704	significant	78	without	AR	0.4
SRX059704	non_significant	117	without	AR	0.6
SRX059705	significant	99	without	AR	0.5076923076923077
SRX059705	non_significant	96	without	AR	0.49230769230769234
SRX083216	significant	151	without	AR	0.7743589743589744
SRX083216	non_significant	44	without	AR	0.22564102564102564
SRX083217	significant	167	without	AR	0.8564102564102564
SRX083217	non_significant	28	without	AR	0.14358974358974358
SRX083218	significant	113	without	AR	0.5794871794871795
SRX083218	non_significant	82	without	AR	0.4205128205128205
SRX083219	significant	120	without	AR	0.6153846153846154
SRX083219	non_significant	75	without	AR	0.38461538461538464
SRX101130	significant	65	without	AR	0.3333333333333333
SRX101130	non_significant	130	without	AR	0.6666666666666666
SRX101131	significant	105	without	AR	0.5384615384615384
SRX101131	non_significant	90	without	AR	0.46153846153846156
SRX101132	significant	68	without	AR	0.3487179487179487
SRX101132	non_significant	127	without	AR	0.6512820512820513
SRX101133	significant	83	without	AR	0.42564102564102563
SRX101133	non_significant	112	without	AR	0.5743589743589743
SRX101134	significant	108	without	AR	0.5538461538461539
SRX101134	non_significant	87	without	AR	0.4461538461538462
SRX101135	significant	88	without	AR	0.4512820512820513
SRX101135	non_significant	107	without	AR	0.5487179487179488
SRX101136	significant	97	without	AR	0.49743589743589745
SRX101136	non_significant	98	without	AR	0.5025641025641026
SRX101137	significant	92	without	AR	0.4717948717948718
SRX101137	non_significant	103	without	AR	0.5282051282051282
SRX1033275	significant	69	without	AR	0.35384615384615387
SRX1033275	non_significant	126	without	AR	0.6461538461538462
SRX1033278	significant	101	without	AR	0.517948717948718
SRX1033278	non_significant	94	without	AR	0.48205128205128206
SRX1067068	significant	34	without	AR	0.17435897435897435
SRX1067068	non_significant	161	without	AR	0.8256410256410256
SRX1067069	significant	35	without	AR	0.1794871794871795
SRX1067069	non_significant	160	without	AR	0.8205128205128205
SRX1070160	significant	123	without	AR	0.6307692307692307
SRX1070160	non_significant	72	without	AR	0.36923076923076925
SRX1070162	significant	85	without	AR	0.4358974358974359
SRX1070162	non_significant	110	without	AR	0.5641025641025641
SRX1132445	significant	176	without	AR	0.9025641025641026
SRX1132445	non_significant	19	without	AR	0.09743589743589744
SRX1132448	significant	170	without	AR	0.8717948717948718
SRX1132448	non_significant	25	without	AR	0.1282051282051282
SRX1183808	significant	169	without	AR	0.8666666666666667
SRX1183808	non_significant	26	without	AR	0.13333333333333333
SRX1183813	significant	76	without	AR	1
SRX1334493	significant	117	without	AR	0.6
SRX1334493	non_significant	78	without	AR	0.4
SRX1339016	significant	12	without	AR	1
SRX1339019	significant	176	without	AR	0.9025641025641026
SRX1339019	non_significant	19	without	AR	0.09743589743589744
SRX1569767	significant	94	without	AR	0.48205128205128206
SRX1569767	non_significant	101	without	AR	0.517948717948718
SRX1569781	significant	161	without	AR	0.8256410256410256
SRX1569781	non_significant	34	without	AR	0.17435897435897435
SRX1629235	significant	170	without	AR	0.8717948717948718
SRX1629235	non_significant	25	without	AR	0.1282051282051282
SRX1629239	significant	119	without	AR	0.6102564102564103
SRX1629239	non_significant	76	without	AR	0.38974358974358975
SRX1629240	significant	180	without	AR	0.9230769230769231
SRX1629240	non_significant	15	without	AR	0.07692307692307693
SRX1629245	significant	132	without	AR	0.676923076923077
SRX1629245	non_significant	63	without	AR	0.3230769230769231
SRX1629249	significant	186	without	AR	0.9538461538461539
SRX1629249	non_significant	9	without	AR	0.046153846153846156
SRX1640090	significant	158	without	AR	0.8102564102564103
SRX1640090	non_significant	37	without	AR	0.18974358974358974
SRX1640091	significant	170	without	AR	0.8717948717948718
SRX1640091	non_significant	25	without	AR	0.1282051282051282
SRX1702479	significant	77	without	AR	1
SRX173191	significant	185	without	AR	0.9487179487179487
SRX173191	non_significant	10	without	AR	0.05128205128205128
SRX173201	significant	60	without	AR	0.3076923076923077
SRX173201	non_significant	135	without	AR	0.6923076923076923
SRX176053	significant	164	without	AR	0.841025641025641
SRX176053	non_significant	31	without	AR	0.15897435897435896
SRX176056	significant	183	without	AR	0.9384615384615385
SRX176056	non_significant	12	without	AR	0.06153846153846154
SRX176058	significant	15	without	AR	1
SRX1818073	significant	83	without	AR	0.42564102564102563
SRX1818073	non_significant	112	without	AR	0.5743589743589743
SRX1818074	significant	15	without	AR	1
SRX1818076	significant	106	without	AR	0.5435897435897435
SRX1818076	non_significant	89	without	AR	0.4564102564102564
SRX1818077	significant	80	without	AR	0.41025641025641024
SRX1818077	non_significant	115	without	AR	0.5897435897435898
SRX1885173	significant	145	without	AR	0.7435897435897436
SRX1885173	non_significant	50	without	AR	0.2564102564102564
SRX1885174	significant	150	without	AR	0.7692307692307693
SRX1885174	non_significant	45	without	AR	0.23076923076923078
SRX1885175	significant	135	without	AR	0.6923076923076923
SRX1885175	non_significant	60	without	AR	0.3076923076923077
SRX1885176	significant	136	without	AR	0.6974358974358974
SRX1885176	non_significant	59	without	AR	0.30256410256410254
SRX1885177	significant	76	without	AR	1
SRX1885178	significant	76	without	AR	1
SRX2017926	significant	102	without	AR	0.5230769230769231
SRX2017926	non_significant	93	without	AR	0.47692307692307695
SRX2017927	significant	139	without	AR	0.7128205128205128
SRX2017927	non_significant	56	without	AR	0.28717948717948716
SRX2017937	significant	191	without	AR	0.9794871794871794
SRX2017937	non_significant	4	without	AR	0.020512820512820513
SRX2140289	significant	76	without	AR	1
SRX2140294	significant	76	without	AR	1
SRX2140297	significant	76	without	AR	1
SRX220001	significant	157	without	AR	0.8051282051282052
SRX220001	non_significant	38	without	AR	0.19487179487179487
SRX220086	significant	76	without	AR	1
SRX220087	significant	76	without	AR	0.9743589743589743
SRX220087	non_significant	2	without	AR	0.02564102564102564
SRX220089	significant	75	without	AR	0.974025974025974
SRX220089	non_significant	2	without	AR	0.025974025974025976
SRX220094	significant	75	without	AR	1
