ID	significant	snp_num	label	TF	ratio
ERX1831867	significant	1	within	CTCF	1
ERX1831867	significant	128	without	CTCF	0.367816091954023
ERX1831867	non_significant	220	without	CTCF	0.632183908045977
ERX2868668	significant	1	within	CTCF	1
ERX2868668	significant	117	without	CTCF	0.33620689655172414
ERX2868668	non_significant	231	without	CTCF	0.6637931034482759
ERX2868669	significant	1	within	CTCF	1
ERX2868669	significant	134	without	CTCF	0.3850574712643678
ERX2868669	non_significant	214	without	CTCF	0.6149425287356322
ERX2868670	significant	1	within	CTCF	0.5
ERX2868670	non_significant	1	within	CTCF	0.5
ERX2868670	significant	132	without	CTCF	0.3804034582132565
ERX2868670	non_significant	215	without	CTCF	0.6195965417867435
ERX2868671	significant	1	within	CTCF	1
ERX2868671	significant	148	without	CTCF	0.42528735632183906
ERX2868671	non_significant	200	without	CTCF	0.5747126436781609
ERX2868672	significant	1	within	CTCF	1
ERX2868672	significant	148	without	CTCF	0.42528735632183906
ERX2868672	non_significant	200	without	CTCF	0.5747126436781609
ERX2868673	significant	1	within	CTCF	1
ERX2868673	significant	134	without	CTCF	0.3850574712643678
ERX2868673	non_significant	214	without	CTCF	0.6149425287356322
ERX2868692	significant	1	within	CTCF	1
ERX2868692	significant	143	without	CTCF	0.4109195402298851
ERX2868692	non_significant	205	without	CTCF	0.5890804597701149
ERX2868693	significant	1	within	CTCF	1
ERX2868693	significant	143	without	CTCF	0.4109195402298851
ERX2868693	non_significant	205	without	CTCF	0.5890804597701149
ERX2868695	significant	1	within	CTCF	1
ERX2868695	significant	139	without	CTCF	0.3994252873563218
ERX2868695	non_significant	209	without	CTCF	0.6005747126436781
ERX2868696	significant	1	within	CTCF	1
ERX2868696	significant	126	without	CTCF	0.3620689655172414
ERX2868696	non_significant	222	without	CTCF	0.6379310344827587
ERX2868697	significant	1	within	CTCF	0.5
ERX2868697	non_significant	1	within	CTCF	0.5
ERX2868697	significant	135	without	CTCF	0.38904899135446686
ERX2868697	non_significant	212	without	CTCF	0.6109510086455331
ERX2868710	significant	2	within	CTCF	0.5
ERX2868710	non_significant	2	within	CTCF	0.5
ERX2868710	significant	133	without	CTCF	0.3855072463768116
ERX2868710	non_significant	212	without	CTCF	0.6144927536231884
ERX2868711	significant	1	within	CTCF	0.5
ERX2868711	non_significant	1	within	CTCF	0.5
ERX2868711	significant	162	without	CTCF	0.4668587896253602
ERX2868711	non_significant	185	without	CTCF	0.5331412103746398
ERX2868712	significant	1	within	CTCF	0.5
ERX2868712	non_significant	1	within	CTCF	0.5
ERX2868712	significant	150	without	CTCF	0.4322766570605187
ERX2868712	non_significant	197	without	CTCF	0.5677233429394812
ERX2868713	significant	2	within	CTCF	0.5
ERX2868713	non_significant	2	within	CTCF	0.5
ERX2868713	significant	136	without	CTCF	0.39420289855072466
ERX2868713	non_significant	209	without	CTCF	0.6057971014492753
ERX2868714	significant	2	within	CTCF	0.6666666666666666
ERX2868714	non_significant	1	within	CTCF	0.3333333333333333
ERX2868714	significant	140	without	CTCF	0.4046242774566474
ERX2868714	non_significant	206	without	CTCF	0.5953757225433526
ERX2868715	significant	1	within	CTCF	0.3333333333333333
ERX2868715	non_significant	2	within	CTCF	0.6666666666666666
ERX2868715	significant	157	without	CTCF	0.45375722543352603
ERX2868715	non_significant	189	without	CTCF	0.546242774566474
ERX2868716	significant	2	within	CTCF	0.5
ERX2868716	non_significant	2	within	CTCF	0.5
ERX2868716	significant	162	without	CTCF	0.46956521739130436
ERX2868716	non_significant	183	without	CTCF	0.5304347826086957
ERX2868717	significant	2	within	CTCF	0.6666666666666666
ERX2868717	non_significant	1	within	CTCF	0.3333333333333333
ERX2868717	significant	150	without	CTCF	0.43352601156069365
ERX2868717	non_significant	196	without	CTCF	0.5664739884393064
ERX2868732	significant	2	within	CTCF	1
ERX2868732	significant	203	without	CTCF	0.5850144092219021
ERX2868732	non_significant	144	without	CTCF	0.414985590778098
ERX2868733	significant	2	within	CTCF	0.5
ERX2868733	non_significant	2	within	CTCF	0.5
ERX2868733	significant	165	without	CTCF	0.4782608695652174
ERX2868733	non_significant	180	without	CTCF	0.5217391304347826
ERX2868734	significant	2	within	CTCF	0.6666666666666666
ERX2868734	non_significant	1	within	CTCF	0.3333333333333333
ERX2868734	significant	235	without	CTCF	0.6791907514450867
ERX2868734	non_significant	111	without	CTCF	0.3208092485549133
ERX2868735	significant	2	within	CTCF	0.6666666666666666
ERX2868735	non_significant	1	within	CTCF	0.3333333333333333
ERX2868735	significant	241	without	CTCF	0.6965317919075145
ERX2868735	non_significant	105	without	CTCF	0.30346820809248554
ERX2868752	significant	1	within	CTCF	0.25
ERX2868752	non_significant	3	within	CTCF	0.75
ERX2868752	significant	133	without	CTCF	0.3855072463768116
ERX2868752	non_significant	212	without	CTCF	0.6144927536231884
ERX2868761	significant	4	within	CTCF	0.4
ERX2868761	non_significant	6	within	CTCF	0.6
ERX2868761	significant	118	without	CTCF	0.3480825958702065
ERX2868761	non_significant	221	without	CTCF	0.6519174041297935
ERX2868777	non_significant	4	within	CTCF	1
ERX2868777	significant	124	without	CTCF	0.35942028985507246
ERX2868777	non_significant	221	without	CTCF	0.6405797101449275
ERX2868778	significant	2	within	CTCF	0.5
ERX2868778	non_significant	2	within	CTCF	0.5
ERX2868778	significant	152	without	CTCF	0.44057971014492753
ERX2868778	non_significant	193	without	CTCF	0.5594202898550724
ERX2868782	significant	1	within	CTCF	0.3333333333333333
ERX2868782	non_significant	2	within	CTCF	0.6666666666666666
ERX2868782	significant	126	without	CTCF	0.36416184971098264
ERX2868782	non_significant	220	without	CTCF	0.6358381502890174
ERX2868792	non_significant	6	within	CTCF	1
ERX2868792	significant	109	without	CTCF	0.3177842565597668
ERX2868792	non_significant	234	without	CTCF	0.6822157434402333
ERX2868793	non_significant	7	within	CTCF	1
ERX2868793	significant	97	without	CTCF	0.28362573099415206
ERX2868793	non_significant	245	without	CTCF	0.716374269005848
ERX2868794	significant	1	within	CTCF	1
ERX2868794	significant	131	without	CTCF	0.3764367816091954
ERX2868794	non_significant	217	without	CTCF	0.6235632183908046
ERX2868800	significant	1	within	CTCF	0.5
ERX2868800	non_significant	1	within	CTCF	0.5
ERX2868800	significant	116	without	CTCF	0.33429394812680113
ERX2868800	non_significant	231	without	CTCF	0.6657060518731989
ERX2868801	non_significant	3	within	CTCF	1
ERX2868801	significant	72	without	CTCF	0.20809248554913296
ERX2868801	non_significant	274	without	CTCF	0.791907514450867
ERX2868812	significant	1	within	CTCF	0.5
ERX2868812	non_significant	1	within	CTCF	0.5
ERX2868812	significant	99	without	CTCF	0.28530259365994237
ERX2868812	non_significant	248	without	CTCF	0.7146974063400576
ERX2868813	significant	2	within	CTCF	0.4
ERX2868813	non_significant	3	within	CTCF	0.6
ERX2868813	significant	138	without	CTCF	0.4011627906976744
ERX2868813	non_significant	206	without	CTCF	0.5988372093023255
ERX2868814	non_significant	2	within	CTCF	1
ERX2868814	significant	92	without	CTCF	0.26512968299711814
ERX2868814	non_significant	255	without	CTCF	0.7348703170028819
ERX2868821	significant	2	within	CTCF	1
ERX2868821	significant	191	without	CTCF	0.5504322766570605
ERX2868821	non_significant	156	without	CTCF	0.4495677233429395
ERX2869656	significant	1	within	CTCF	0.5
ERX2869656	non_significant	1	within	CTCF	0.5
ERX2869656	significant	144	without	CTCF	0.414985590778098
ERX2869656	non_significant	203	without	CTCF	0.5850144092219021
SRX031246	significant	1	within	CTCF	1
SRX031246	significant	124	without	CTCF	0.3563218390804598
SRX031246	non_significant	224	without	CTCF	0.6436781609195402
SRX038524	non_significant	1	within	CTCF	1
SRX038524	significant	65	without	CTCF	0.1867816091954023
SRX038524	non_significant	283	without	CTCF	0.8132183908045977
SRX067396	non_significant	1	within	CTCF	1
SRX067396	significant	89	without	CTCF	0.2557471264367816
SRX067396	non_significant	259	without	CTCF	0.7442528735632183
SRX067423	non_significant	1	within	CTCF	1
SRX067423	significant	42	without	CTCF	0.1206896551724138
SRX067423	non_significant	306	without	CTCF	0.8793103448275862
SRX067475	significant	1	within	CTCF	0.5
SRX067475	non_significant	1	within	CTCF	0.5
SRX067475	significant	125	without	CTCF	0.36023054755043227
SRX067475	non_significant	222	without	CTCF	0.6397694524495677
SRX067503	non_significant	1	within	CTCF	1
SRX067503	significant	134	without	CTCF	0.3850574712643678
SRX067503	non_significant	214	without	CTCF	0.6149425287356322
SRX067513	non_significant	2	within	CTCF	1
SRX067513	significant	97	without	CTCF	0.27953890489913547
SRX067513	non_significant	250	without	CTCF	0.7204610951008645
SRX067516	non_significant	1	within	CTCF	1
SRX067516	significant	141	without	CTCF	0.4051724137931034
SRX067516	non_significant	207	without	CTCF	0.5948275862068966
SRX067534	non_significant	1	within	CTCF	1
SRX067534	significant	104	without	CTCF	0.2988505747126437
SRX067534	non_significant	244	without	CTCF	0.7011494252873564
SRX067536	non_significant	3	within	CTCF	1
SRX067536	significant	77	without	CTCF	0.22254335260115607
SRX067536	non_significant	269	without	CTCF	0.7774566473988439
SRX080336	non_significant	1	within	CTCF	1
SRX080336	significant	93	without	CTCF	0.2672413793103448
SRX080336	non_significant	255	without	CTCF	0.7327586206896551
SRX080338	significant	1	within	CTCF	1
SRX080338	significant	98	without	CTCF	0.28160919540229884
SRX080338	non_significant	250	without	CTCF	0.7183908045977011
SRX080344	non_significant	1	within	CTCF	1
SRX080344	significant	96	without	CTCF	0.27586206896551724
SRX080344	non_significant	252	without	CTCF	0.7241379310344828
SRX080362	significant	1	within	CTCF	1
SRX080362	significant	117	without	CTCF	0.33620689655172414
SRX080362	non_significant	231	without	CTCF	0.6637931034482759
SRX080369	non_significant	1	within	CTCF	1
SRX080369	significant	114	without	CTCF	0.3275862068965517
SRX080369	non_significant	234	without	CTCF	0.6724137931034483
SRX080373	non_significant	1	within	CTCF	1
SRX080373	significant	106	without	CTCF	0.3045977011494253
SRX080373	non_significant	242	without	CTCF	0.6954022988505747
SRX080395	non_significant	1	within	CTCF	1
SRX080395	significant	107	without	CTCF	0.3074712643678161
SRX080395	non_significant	241	without	CTCF	0.6925287356321839
SRX080408	significant	1	within	CTCF	1
SRX080408	significant	108	without	CTCF	0.3103448275862069
SRX080408	non_significant	240	without	CTCF	0.6896551724137931
SRX080414	non_significant	1	within	CTCF	1
SRX080414	significant	111	without	CTCF	0.31896551724137934
SRX080414	non_significant	237	without	CTCF	0.6810344827586207
SRX080416	non_significant	3	within	CTCF	1
SRX080416	significant	83	without	CTCF	0.2398843930635838
SRX080416	non_significant	263	without	CTCF	0.7601156069364162
SRX092416	significant	1	within	CTCF	1
SRX092416	significant	186	without	CTCF	0.5344827586206896
SRX092416	non_significant	162	without	CTCF	0.46551724137931033
SRX100464	non_significant	1	within	CTCF	1
SRX100464	significant	44	without	CTCF	0.12643678160919541
SRX100464	non_significant	304	without	CTCF	0.8735632183908046
SRX100498	non_significant	1	within	CTCF	1
SRX100498	significant	122	without	CTCF	0.3505747126436782
SRX100498	non_significant	226	without	CTCF	0.6494252873563219
SRX100531	non_significant	2	within	CTCF	1
SRX100531	significant	68	without	CTCF	0.19596541786743515
SRX100531	non_significant	279	without	CTCF	0.8040345821325648
SRX1026678	significant	1	within	CTCF	0.5
SRX1026678	non_significant	1	within	CTCF	0.5
SRX1026678	significant	149	without	CTCF	0.42939481268011526
SRX1026678	non_significant	198	without	CTCF	0.5706051873198847
SRX1026679	significant	2	within	CTCF	0.5
SRX1026679	non_significant	2	within	CTCF	0.5
SRX1026679	significant	119	without	CTCF	0.34492753623188405
SRX1026679	non_significant	226	without	CTCF	0.6550724637681159
SRX1026681	significant	1	within	CTCF	0.5
SRX1026681	non_significant	1	within	CTCF	0.5
SRX1026681	significant	139	without	CTCF	0.40057636887608067
SRX1026681	non_significant	208	without	CTCF	0.5994236311239193
SRX102980	significant	1	within	CTCF	1
SRX102980	significant	124	without	CTCF	0.3563218390804598
SRX102980	non_significant	224	without	CTCF	0.6436781609195402
SRX103011	significant	1	within	CTCF	0.3333333333333333
SRX103011	non_significant	2	within	CTCF	0.6666666666666666
SRX103011	significant	86	without	CTCF	0.24855491329479767
SRX103011	non_significant	260	without	CTCF	0.7514450867052023
SRX1030324	significant	1	within	CTCF	0.5
SRX1030324	non_significant	1	within	CTCF	0.5
SRX1030324	significant	118	without	CTCF	0.3400576368876081
SRX1030324	non_significant	229	without	CTCF	0.659942363112392
SRX1053364	significant	1	within	CTCF	1
SRX1053364	significant	141	without	CTCF	0.4051724137931034
SRX1053364	non_significant	207	without	CTCF	0.5948275862068966
SRX1053365	significant	1	within	CTCF	1
SRX1053365	significant	130	without	CTCF	0.3735632183908046
SRX1053365	non_significant	218	without	CTCF	0.6264367816091954
SRX1091821	non_significant	5	within	CTCF	1
SRX1091821	significant	57	without	CTCF	0.16569767441860464
SRX1091821	non_significant	287	without	CTCF	0.8343023255813954
SRX111773	non_significant	1	within	CTCF	1
SRX111773	significant	111	without	CTCF	0.31896551724137934
SRX111773	non_significant	237	without	CTCF	0.6810344827586207
SRX111774	non_significant	1	within	CTCF	1
SRX111774	significant	110	without	CTCF	0.3160919540229885
SRX111774	non_significant	238	without	CTCF	0.6839080459770115
SRX111775	non_significant	1	within	CTCF	1
SRX111775	significant	113	without	CTCF	0.32471264367816094
SRX111775	non_significant	235	without	CTCF	0.6752873563218391
SRX111776	non_significant	1	within	CTCF	1
SRX111776	significant	100	without	CTCF	0.28735632183908044
SRX111776	non_significant	248	without	CTCF	0.7126436781609196
SRX111777	non_significant	1	within	CTCF	1
SRX111777	significant	92	without	CTCF	0.26436781609195403
SRX111777	non_significant	256	without	CTCF	0.735632183908046
SRX111778	non_significant	1	within	CTCF	1
SRX111778	significant	109	without	CTCF	0.3132183908045977
SRX111778	non_significant	239	without	CTCF	0.6867816091954023
SRX1353402	significant	1	within	CTCF	1
SRX1353402	significant	165	without	CTCF	0.47413793103448276
SRX1353402	non_significant	183	without	CTCF	0.5258620689655172
SRX1353403	significant	1	within	CTCF	1
SRX1353403	significant	171	without	CTCF	0.49137931034482757
SRX1353403	non_significant	177	without	CTCF	0.5086206896551724
SRX150484	significant	1	within	CTCF	1
SRX150484	significant	124	without	CTCF	0.3563218390804598
SRX150484	non_significant	224	without	CTCF	0.6436781609195402
SRX150487	significant	2	within	CTCF	0.6666666666666666
SRX150487	non_significant	1	within	CTCF	0.3333333333333333
SRX150487	significant	81	without	CTCF	0.23410404624277456
SRX150487	non_significant	265	without	CTCF	0.7658959537572254
SRX150690	non_significant	2	within	CTCF	1
SRX150690	significant	72	without	CTCF	0.207492795389049
SRX150690	non_significant	275	without	CTCF	0.792507204610951
SRX154498	significant	1	within	CTCF	1
SRX154498	significant	142	without	CTCF	0.40804597701149425
SRX154498	non_significant	206	without	CTCF	0.5919540229885057
SRX154499	significant	1	within	CTCF	1
SRX154499	significant	137	without	CTCF	0.3936781609195402
SRX154499	non_significant	211	without	CTCF	0.6063218390804598
SRX1744956	significant	1	within	CTCF	1
SRX1744956	significant	152	without	CTCF	0.4367816091954023
SRX1744956	non_significant	196	without	CTCF	0.5632183908045977
SRX1744957	significant	1	within	CTCF	1
SRX1744957	significant	154	without	CTCF	0.4425287356321839
SRX1744957	non_significant	194	without	CTCF	0.5574712643678161
SRX1744958	significant	1	within	CTCF	1
SRX1744958	significant	145	without	CTCF	0.4166666666666667
SRX1744958	non_significant	203	without	CTCF	0.5833333333333334
SRX1744959	significant	1	within	CTCF	1
SRX1744959	significant	147	without	CTCF	0.4224137931034483
SRX1744959	non_significant	201	without	CTCF	0.5775862068965517
SRX1744960	significant	1	within	CTCF	1
SRX1744960	significant	144	without	CTCF	0.41379310344827586
SRX1744960	non_significant	204	without	CTCF	0.5862068965517241
SRX1744961	significant	1	within	CTCF	1
SRX1744961	significant	122	without	CTCF	0.3505747126436782
SRX1744961	non_significant	226	without	CTCF	0.6494252873563219
SRX1801655	non_significant	2	within	CTCF	1
SRX1801655	significant	93	without	CTCF	0.2680115273775216
SRX1801655	non_significant	254	without	CTCF	0.7319884726224783
SRX186638	significant	1	within	CTCF	1
SRX186638	significant	93	without	CTCF	0.2672413793103448
SRX186638	non_significant	255	without	CTCF	0.7327586206896551
SRX186704	significant	1	within	CTCF	0.5
SRX186704	non_significant	1	within	CTCF	0.5
SRX186704	significant	173	without	CTCF	0.49855907780979825
SRX186704	non_significant	174	without	CTCF	0.5014409221902018
SRX186778	significant	1	within	CTCF	0.25
SRX186778	non_significant	3	within	CTCF	0.75
SRX186778	significant	120	without	CTCF	0.34782608695652173
SRX186778	non_significant	225	without	CTCF	0.6521739130434783
SRX188947	significant	1	within	CTCF	1
SRX188947	significant	125	without	CTCF	0.35919540229885055
SRX188947	non_significant	223	without	CTCF	0.6408045977011494
SRX188970	significant	1	within	CTCF	1
SRX188970	significant	121	without	CTCF	0.34770114942528735
SRX188970	non_significant	227	without	CTCF	0.6522988505747126
SRX190276	non_significant	2	within	CTCF	1
SRX190276	significant	84	without	CTCF	0.2420749279538905
SRX190276	non_significant	263	without	CTCF	0.7579250720461095
SRX1950176	significant	1	within	CTCF	1
SRX1950176	significant	155	without	CTCF	0.4454022988505747
SRX1950176	non_significant	193	without	CTCF	0.5545977011494253
SRX199857	non_significant	1	within	CTCF	1
SRX199857	significant	97	without	CTCF	0.27873563218390807
SRX199857	non_significant	251	without	CTCF	0.7212643678160919
SRX199859	non_significant	1	within	CTCF	1
SRX199859	significant	111	without	CTCF	0.31896551724137934
SRX199859	non_significant	237	without	CTCF	0.6810344827586207
SRX199861	non_significant	1	within	CTCF	1
SRX199861	significant	111	without	CTCF	0.31896551724137934
SRX199861	non_significant	237	without	CTCF	0.6810344827586207
SRX199863	non_significant	1	within	CTCF	1
SRX199863	significant	139	without	CTCF	0.3994252873563218
SRX199863	non_significant	209	without	CTCF	0.6005747126436781
SRX199864	significant	1	within	CTCF	1
SRX199864	significant	144	without	CTCF	0.41379310344827586
SRX199864	non_significant	204	without	CTCF	0.5862068965517241
SRX199867	non_significant	1	within	CTCF	1
SRX199867	significant	74	without	CTCF	0.21264367816091953
SRX199867	non_significant	274	without	CTCF	0.7873563218390804
SRX199878	significant	1	within	CTCF	1
SRX199878	significant	103	without	CTCF	0.2959770114942529
SRX199878	non_significant	245	without	CTCF	0.7040229885057471
SRX199879	non_significant	1	within	CTCF	1
SRX199879	significant	111	without	CTCF	0.31896551724137934
SRX199879	non_significant	237	without	CTCF	0.6810344827586207
SRX199880	non_significant	1	within	CTCF	1
SRX199880	significant	87	without	CTCF	0.25
SRX199880	non_significant	261	without	CTCF	0.75
SRX199881	non_significant	1	within	CTCF	1
SRX199881	significant	72	without	CTCF	0.20689655172413793
SRX199881	non_significant	276	without	CTCF	0.7931034482758621
SRX199886	non_significant	1	within	CTCF	1
SRX199886	significant	71	without	CTCF	0.20402298850574713
SRX199886	non_significant	277	without	CTCF	0.7959770114942529
SRX199891	non_significant	1	within	CTCF	1
SRX199891	significant	89	without	CTCF	0.2557471264367816
SRX199891	non_significant	259	without	CTCF	0.7442528735632183
SRX199893	non_significant	1	within	CTCF	1
SRX199893	significant	109	without	CTCF	0.3132183908045977
SRX199893	non_significant	239	without	CTCF	0.6867816091954023
SRX199894	non_significant	2	within	CTCF	1
SRX199894	significant	103	without	CTCF	0.2968299711815562
SRX199894	non_significant	244	without	CTCF	0.7031700288184438
SRX199895	non_significant	1	within	CTCF	1
SRX199895	significant	82	without	CTCF	0.23563218390804597
SRX199895	non_significant	266	without	CTCF	0.764367816091954
SRX199897	significant	1	within	CTCF	1
SRX199897	significant	126	without	CTCF	0.3620689655172414
SRX199897	non_significant	222	without	CTCF	0.6379310344827587
SRX199899	non_significant	1	within	CTCF	1
SRX199899	significant	104	without	CTCF	0.2988505747126437
SRX199899	non_significant	244	without	CTCF	0.7011494252873564
SRX199903	significant	1	within	CTCF	1
SRX199903	significant	128	without	CTCF	0.367816091954023
SRX199903	non_significant	220	without	CTCF	0.632183908045977
SRX2166893	non_significant	1	within	CTCF	1
SRX2166893	significant	149	without	CTCF	0.4281609195402299
SRX2166893	non_significant	199	without	CTCF	0.5718390804597702
SRX2570608	significant	1	within	CTCF	1
SRX2570608	significant	140	without	CTCF	0.40229885057471265
SRX2570608	non_significant	208	without	CTCF	0.5977011494252874
SRX2570609	significant	1	within	CTCF	1
SRX2570609	significant	137	without	CTCF	0.3936781609195402
SRX2570609	non_significant	211	without	CTCF	0.6063218390804598
SRX2570610	significant	1	within	CTCF	1
SRX2570610	significant	153	without	CTCF	0.4396551724137931
SRX2570610	non_significant	195	without	CTCF	0.5603448275862069
SRX2570611	significant	1	within	CTCF	1
SRX2570611	significant	129	without	CTCF	0.3706896551724138
SRX2570611	non_significant	219	without	CTCF	0.6293103448275862
SRX265428	non_significant	1	within	CTCF	1
SRX265428	significant	30	without	CTCF	0.08620689655172414
SRX265428	non_significant	318	without	CTCF	0.9137931034482759
SRX2655460	non_significant	1	within	CTCF	1
SRX2655460	significant	74	without	CTCF	0.21264367816091953
SRX2655460	non_significant	274	without	CTCF	0.7873563218390804
SRX2655461	non_significant	2	within	CTCF	1
SRX2655461	significant	88	without	CTCF	0.25360230547550433
SRX2655461	non_significant	259	without	CTCF	0.7463976945244957
SRX3056626	significant	1	within	CTCF	1
SRX3056626	significant	129	without	CTCF	0.3706896551724138
SRX3056626	non_significant	219	without	CTCF	0.6293103448275862
SRX3056629	significant	1	within	CTCF	0.5
SRX3056629	non_significant	1	within	CTCF	0.5
SRX3056629	significant	132	without	CTCF	0.3804034582132565
SRX3056629	non_significant	215	without	CTCF	0.6195965417867435
SRX3437418	significant	1	within	CTCF	1
SRX3437418	significant	104	without	CTCF	0.2988505747126437
SRX3437418	non_significant	244	without	CTCF	0.7011494252873564
SRX3437420	significant	1	within	CTCF	0.5
SRX3437420	non_significant	1	within	CTCF	0.5
SRX3437420	significant	101	without	CTCF	0.2910662824207493
SRX3437420	non_significant	246	without	CTCF	0.7089337175792507
SRX3437421	significant	1	within	CTCF	0.5
SRX3437421	non_significant	1	within	CTCF	0.5
SRX3437421	significant	103	without	CTCF	0.2968299711815562
SRX3437421	non_significant	244	without	CTCF	0.7031700288184438
SRX3437422	significant	1	within	CTCF	0.5
SRX3437422	non_significant	1	within	CTCF	0.5
SRX3437422	significant	102	without	CTCF	0.29394812680115273
SRX3437422	non_significant	245	without	CTCF	0.7060518731988472
SRX3482873	significant	1	within	CTCF	1
SRX3482873	significant	154	without	CTCF	0.4425287356321839
SRX3482873	non_significant	194	without	CTCF	0.5574712643678161
SRX356455	significant	1	within	CTCF	0.25
SRX356455	non_significant	3	within	CTCF	0.75
SRX356455	significant	122	without	CTCF	0.3536231884057971
SRX356455	non_significant	223	without	CTCF	0.6463768115942029
SRX356456	significant	2	within	CTCF	0.25
SRX356456	non_significant	6	within	CTCF	0.75
SRX356456	significant	67	without	CTCF	0.19648093841642228
SRX356456	non_significant	274	without	CTCF	0.8035190615835777
SRX356502	non_significant	6	within	CTCF	1
SRX356502	significant	80	without	CTCF	0.23323615160349853
SRX356502	non_significant	263	without	CTCF	0.7667638483965015
SRX356524	significant	3	within	CTCF	0.5
SRX356524	non_significant	3	within	CTCF	0.5
SRX356524	significant	116	without	CTCF	0.33819241982507287
SRX356524	non_significant	227	without	CTCF	0.6618075801749271
SRX356562	significant	1	within	CTCF	0.5
SRX356562	non_significant	1	within	CTCF	0.5
SRX356562	significant	148	without	CTCF	0.4265129682997118
SRX356562	non_significant	199	without	CTCF	0.5734870317002881
SRX356579	significant	2	within	CTCF	0.6666666666666666
SRX356579	non_significant	1	within	CTCF	0.3333333333333333
SRX356579	significant	162	without	CTCF	0.4682080924855491
SRX356579	non_significant	184	without	CTCF	0.5317919075144508
SRX356595	significant	1	within	CTCF	0.3333333333333333
SRX356595	non_significant	2	within	CTCF	0.6666666666666666
SRX356595	significant	160	without	CTCF	0.4624277456647399
SRX356595	non_significant	186	without	CTCF	0.5375722543352601
SRX356596	significant	1	within	CTCF	0.3333333333333333
SRX356596	non_significant	2	within	CTCF	0.6666666666666666
SRX356596	significant	156	without	CTCF	0.4508670520231214
SRX356596	non_significant	190	without	CTCF	0.5491329479768786
SRX356612	significant	1	within	CTCF	0.5
SRX356612	non_significant	1	within	CTCF	0.5
SRX356612	significant	146	without	CTCF	0.4207492795389049
SRX356612	non_significant	201	without	CTCF	0.579250720461095
SRX356613	significant	1	within	CTCF	0.5
SRX356613	non_significant	1	within	CTCF	0.5
SRX356613	significant	156	without	CTCF	0.4495677233429395
SRX356613	non_significant	191	without	CTCF	0.5504322766570605
SRX356630	significant	1	within	CTCF	0.3333333333333333
SRX356630	non_significant	2	within	CTCF	0.6666666666666666
SRX356630	significant	151	without	CTCF	0.43641618497109824
SRX356630	non_significant	195	without	CTCF	0.5635838150289018
SRX356646	significant	1	within	CTCF	0.3333333333333333
SRX356646	non_significant	2	within	CTCF	0.6666666666666666
SRX356646	significant	129	without	CTCF	0.37283236994219654
SRX356646	non_significant	217	without	CTCF	0.6271676300578035
SRX356647	non_significant	6	within	CTCF	1
SRX356647	significant	72	without	CTCF	0.2099125364431487
SRX356647	non_significant	271	without	CTCF	0.7900874635568513
SRX356667	significant	1	within	CTCF	0.25
SRX356667	non_significant	3	within	CTCF	0.75
SRX356667	significant	134	without	CTCF	0.3884057971014493
SRX356667	non_significant	211	without	CTCF	0.6115942028985507
SRX356668	significant	2	within	CTCF	0.2222222222222222
SRX356668	non_significant	7	within	CTCF	0.7777777777777778
SRX356668	significant	82	without	CTCF	0.2411764705882353
SRX356668	non_significant	258	without	CTCF	0.7588235294117647
SRX356690	significant	2	within	CTCF	0.2857142857142857
SRX356690	non_significant	5	within	CTCF	0.7142857142857143
SRX356690	significant	116	without	CTCF	0.3391812865497076
SRX356690	non_significant	226	without	CTCF	0.6608187134502924
SRX356730	significant	1	within	CTCF	0.25
SRX356730	non_significant	3	within	CTCF	0.75
SRX356730	significant	112	without	CTCF	0.32463768115942027
SRX356730	non_significant	233	without	CTCF	0.6753623188405797
SRX356731	significant	2	within	CTCF	0.5
SRX356731	non_significant	2	within	CTCF	0.5
SRX356731	significant	116	without	CTCF	0.336231884057971
SRX356731	non_significant	229	without	CTCF	0.663768115942029
SRX356732	significant	1	within	CTCF	0.3333333333333333
SRX356732	non_significant	2	within	CTCF	0.6666666666666666
SRX356732	significant	151	without	CTCF	0.43641618497109824
SRX356732	non_significant	195	without	CTCF	0.5635838150289018
SRX356748	significant	2	within	CTCF	0.5
SRX356748	non_significant	2	within	CTCF	0.5
SRX356748	significant	113	without	CTCF	0.32753623188405795
SRX356748	non_significant	232	without	CTCF	0.672463768115942
SRX356749	significant	2	within	CTCF	0.2857142857142857
SRX356749	non_significant	5	within	CTCF	0.7142857142857143
SRX356749	significant	114	without	CTCF	0.3333333333333333
SRX356749	non_significant	228	without	CTCF	0.6666666666666666
SRX356750	significant	1	within	CTCF	0.3333333333333333
SRX356750	non_significant	2	within	CTCF	0.6666666666666666
SRX356750	significant	139	without	CTCF	0.40173410404624277
SRX356750	non_significant	207	without	CTCF	0.5982658959537572
SRX356766	significant	2	within	CTCF	0.4
SRX356766	non_significant	3	within	CTCF	0.6
SRX356766	significant	129	without	CTCF	0.375
SRX356766	non_significant	215	without	CTCF	0.625
SRX356767	significant	2	within	CTCF	0.3333333333333333
SRX356767	non_significant	4	within	CTCF	0.6666666666666666
SRX356767	significant	113	without	CTCF	0.3294460641399417
SRX356767	non_significant	230	without	CTCF	0.6705539358600583
SRX356768	significant	1	within	CTCF	0.3333333333333333
SRX356768	non_significant	2	within	CTCF	0.6666666666666666
SRX356768	significant	148	without	CTCF	0.4277456647398844
SRX356768	non_significant	198	without	CTCF	0.5722543352601156
SRX356784	significant	2	within	CTCF	0.3333333333333333
SRX356784	non_significant	4	within	CTCF	0.6666666666666666
